1%;2;3;4;5;6;7;8;9;10;10. Jan
 -0.02533960; -0.05312569; -0.04128673; -0.00931184; -0.03808768; -0.01927154; -0.03438904; -0.02420406; -0.09017361; -0.04603957; -0.02069996
 -0.07702002; -0.04180335; -0.02554776; -0.03168373; -0.02841974; -0.01547182; -0.03352329; -0.03593556; -0.02694952; -0.05522334;  0.02179668
 -0.01490488; -0.00176194;  0.02513460; -0.00139193;  0.00414309;  0.00056127;  0.00065146;  0.00737232;  0.00350789; -0.00462766;  0.01027722
  0.12950939;  0.11426271;  0.09928119;  0.05634962;  0.07199732;  0.08100009;  0.08604674;  0.09768194;  0.13328285;  0.13898407;  0.00947468
  0.05509530;  0.03725774;  0.03770797;  0.01348401;  0.02519582;  0.00448608;  0.01562543;  0.02745435;  0.02325311;  0.03813169; -0.01696361
 -0.00546801;  0.01495210;  0.00457535;  0.02295346;  0.00893796;  0.03259836;  0.02432258;  0.00102968; -0.00164494; -0.00573926; -0.00027125
 -0.01866423; -0.04437784; -0.02406600; -0.01172829; -0.00994038;  0.00841328; -0.02959949; -0.02775724; -0.04053709; -0.05483826; -0.03617403
  0.00997166;  0.01275187;  0.00307339;  0.01844150;  0.01266842;  0.01911919;  0.01811801;  0.03302391;  0.02762341;  0.01567856;  0.00570690
  0.07626541;  0.04341898;  0.02655761;  0.03092355;  0.04466175;  0.02672609;  0.05421305;  0.04660786;  0.05094884;  0.08571405;  0.00944864
  0.01632166; -0.00465694; -0.03060257;  0.02941430;  0.01261467;  0.01061576;  0.03181452;  0.01499743;  0.00063810;  0.01515997; -0.00116169
  0.08982136;  0.06355233;  0.07018578;  0.05762288;  0.04875762;  0.07082885;  0.02096765;  0.05050655;  0.05652422;  0.08111135; -0.00871002
 -0.03942784; -0.00383588; -0.03516087; -0.04085847; -0.04131569; -0.03394490; -0.03022248; -0.03687200; -0.04936093; -0.02731688;  0.01211096
 -0.03656413;  0.00367993; -0.02840634; -0.00176248;  0.00669300; -0.00418817; -0.00878848; -0.00677888; -0.02443143; -0.01180588;  0.02475826
 -0.12890957; -0.09396011; -0.04290186; -0.05928966; -0.05033374; -0.03590917; -0.03427187; -0.04487504; -0.06116007; -0.07095756;  0.05795202
  0.02568083;  0.04827509;  0.04681855;  0.03754667;  0.02807359;  0.04319929;  0.03199633;  0.01258549;  0.01376618;  0.00924285; -0.01643798
 -0.00540730;  0.01616002;  0.03212033;  0.01031698;  0.04181104;  0.00484209;  0.01168066;  0.03415157;  0.00173233;  0.01774223;  0.02314952
 -0.01456407;  0.01936870;  0.00153601;  0.01966197; -0.00359930;  0.00180258;  0.01065896; -0.00498808;  0.00033946; -0.00129648;  0.01326759
 -0.13960053; -0.09617580; -0.02292563; -0.07577147; -0.05965610; -0.07094826; -0.05959583; -0.05138741; -0.08699236; -0.08188651;  0.05771402
 -0.13036355; -0.08934764; -0.05488393; -0.07327474; -0.04609722; -0.06867065; -0.05768691; -0.06270745; -0.06695395; -0.09252906;  0.03783449
  0.07333046;  0.06705611;  0.06872727;  0.05965671;  0.03876623;  0.03265028;  0.03232465;  0.05134704;  0.04553828;  0.07046231; -0.00286815
 -0.03098678; -0.04626102; -0.01277532; -0.02244954; -0.04183084; -0.04312684; -0.01439067; -0.01424603; -0.02449366; -0.01614765;  0.01483913
  0.11482110;  0.04882165;  0.05409346;  0.04663634;  0.04310322;  0.05844097;  0.03372180;  0.07102380;  0.06686049;  0.05639230; -0.05842879
 -0.06657504; -0.02697685; -0.02614702; -0.03238238; -0.02150300; -0.04696150; -0.03584703; -0.04044488; -0.02771339; -0.03954621;  0.02702882
 -0.07918621; -0.02867520;  0.00431485; -0.01730032; -0.02124354; -0.01607516; -0.02272219; -0.01375841; -0.04660142; -0.04210629;  0.03707992
 -0.10179607; -0.09020171; -0.09473138; -0.07250539; -0.07683447; -0.04063198; -0.08889012; -0.08091932; -0.06820350; -0.07862849;  0.02316757
  0.10086695;  0.03882839;  0.05627142;  0.04922133;  0.06739438;  0.07311416;  0.06648971;  0.07316012;  0.02533683;  0.03947395; -0.06139299
 -0.02628709; -0.00852312; -0.00755767; -0.00694682; -0.01709789;  0.01057170;  0.01794688;  0.01743959; -0.00299114; -0.02276036;  0.00352673
 -0.19009868; -0.12537501; -0.09880316; -0.10394047; -0.08269963; -0.09016978; -0.10782147; -0.07897295; -0.08448038; -0.14955939;  0.04053929
 -0.02485934; -0.06109342; -0.05386641; -0.05981908; -0.07334783; -0.05323133; -0.03683398; -0.05601220; -0.08992692; -0.10032119; -0.07546185
 -0.05880033; -0.04907893; -0.05824205; -0.06906262; -0.03683508; -0.06166046; -0.03854988; -0.03730925; -0.03962050; -0.09375814; -0.03495781
  0.07347444;  0.09654533;  0.08409442;  0.03705203;  0.07425492;  0.10118084;  0.08970924;  0.07163584;  0.07835107;  0.07416098;  0.00068655
  0.08384695;  0.03504977;  0.03206085;  0.05865816;  0.04396566;  0.03532209;  0.06372394;  0.06325614;  0.05404606;  0.08529501;  0.00144807
  0.10551400;  0.06123613;  0.03644809;  0.06816694;  0.04397223;  0.00310243;  0.04008987;  0.00720873;  0.05445095;  0.08994959; -0.01556441
 -0.03959001; -0.02049813;  0.00107235; -0.00346900; -0.00385594; -0.02618127; -0.00649504; -0.02069460; -0.01667911; -0.05486410; -0.01527409
  0.03858480;  0.06223539;  0.04957038;  0.04826918;  0.05811186;  0.06354743;  0.04976622;  0.06748873;  0.03548269;  0.03278429; -0.00580052
  0.01832135;  0.05413208;  0.06539047;  0.05138096;  0.06293383;  0.06988818;  0.05205993;  0.06781233;  0.05854265;  0.06935438;  0.05103302
  0.12383431;  0.06638150;  0.04487424;  0.02232125;  0.02547860;  0.05618088;  0.05137737;  0.07704086;  0.07330975;  0.07180907; -0.05202525
  0.02719898;  0.01209146;  0.02148699;  0.01014173;  0.02849174; -0.00879963;  0.01370539;  0.01683893;  0.02218744;  0.00697570; -0.02022328
  0.03081297;  0.05853853;  0.05024008;  0.03053286;  0.04394180;  0.01816101;  0.03814915;  0.04752048;  0.05362717;  0.04870626;  0.01789328
  0.04030960;  0.04547285;  0.04116120;  0.01253779;  0.01981165;  0.02718949;  0.06615732;  0.05291476;  0.03953389;  0.06834189;  0.02803229
 -0.05203823; -0.03557034; -0.03358328; -0.02532679; -0.03942637; -0.05621201; -0.03402759; -0.03416417; -0.01572926; -0.04573659;  0.00630164
  0.01169205;  0.01242288;  0.00210175;  0.03244086; -0.01187301;  0.01006150; -0.00709835;  0.00215091;  0.02190774; -0.02721952; -0.03891157
 -0.06252500; -0.02332403; -0.03891644; -0.04950564; -0.03387246; -0.03000349; -0.05347449; -0.04189237; -0.04111699; -0.06434760; -0.00182260
  0.04717170;  0.05421677;  0.04962895;  0.03105538;  0.03413703;  0.01039524;  0.06324580;  0.03890470;  0.05178177;  0.07211948;  0.02494777
 -0.00264272; -0.00236969; -0.01033699; -0.01233322;  0.00387213; -0.00933188; -0.00893443; -0.00800651; -0.00552832;  0.00342393;  0.00606665
 -0.08680938; -0.04938158; -0.02930417; -0.03828576; -0.03100958; -0.01929994; -0.05270218; -0.06343092; -0.04464783; -0.05181790;  0.03499148
 -0.00716865; -0.01059789;  0.00715691; -0.00672341;  0.00916383; -0.00242489;  0.00220143; -0.01061908; -0.00258171;  0.00019733;  0.00736597
  0.10917978;  0.09521262;  0.08828084;  0.07887482;  0.08786569;  0.08420880;  0.06730786;  0.10897438;  0.10788695;  0.11171501;  0.00253523
  0.07880764;  0.03062282;  0.02621532;  0.03826620;  0.03068848;  0.01273973;  0.00735502;  0.02496006;  0.00329882;  0.04431647; -0.03449117
  0.02405312;  0.02655009;  0.03846017;  0.03582064;  0.04185367;  0.03637733; -0.00404402;  0.03334008;  0.05580584;  0.03429426;  0.01024115
 -0.02851408;  0.01595350; -0.01565519;  0.02183716; -0.01224860; -0.00188535;  0.03026015;  0.00044436; -0.00756638;  0.00461515;  0.03312923
 -0.00523069;  0.01824714;  0.01506755;  0.01615258;  0.01158132; -0.00090536; -0.01127581; -0.00793108;  0.00764006;  0.00991314;  0.01514382
  0.00626635;  0.00842273;  0.01171083;  0.02333863;  0.02545734;  0.02927108;  0.00532499;  0.01145716;  0.02449092;  0.00558979; -0.00067656
 -0.03823875; -0.02966967; -0.01339424; -0.00279152; -0.03425633; -0.02710839; -0.02290946; -0.03293090; -0.01731437; -0.02508418;  0.01315457
 -0.02765268; -0.01115602;  0.00233980;  0.01357902; -0.01025084; -0.00379385; -0.00187715; -0.01156504; -0.01011206; -0.01190847;  0.01574420
  0.04681374;  0.03307827;  0.04589107;  0.01889551;  0.05172538;  0.04273145;  0.05011956;  0.03857655;  0.03967020;  0.01659544; -0.03021830
 -0.02520902; -0.01138419; -0.01264329;  0.00112828; -0.02854628;  0.00300939;  0.01271887; -0.01317681; -0.01010510; -0.03963115; -0.01442212
  0.00323341;  0.01171894;  0.01009827; -0.00564676;  0.03092436;  0.02547450;  0.00088703;  0.01804970;  0.01759780; -0.01292618; -0.01615959
  0.08327886;  0.07372188;  0.05097949;  0.03259830;  0.05397915;  0.04883012;  0.06151858;  0.05072932;  0.03617552;  0.07551354; -0.00776532
 -0.00557573;  0.00725259;  0.00116068;  0.02516856;  0.00755775;  0.00370759;  0.01348476; -0.00654497;  0.03163761;  0.00340965;  0.00898538
 -0.05622832; -0.05486710; -0.01362294;  0.01108538; -0.04486353; -0.00445964; -0.03766873; -0.02974105; -0.04503788; -0.07078913; -0.01456082
 -0.06246359; -0.04934496; -0.03000154; -0.02736161; -0.04202833; -0.05774437; -0.02808700; -0.04851843; -0.05477932; -0.07336570; -0.01090211
  0.00294062; -0.01450741;  0.00229833;  0.00648036; -0.00208653;  0.00145525; -0.02391247; -0.00418601; -0.01787473; -0.01002507; -0.01296570
 -0.05793817; -0.04950191; -0.04689630; -0.04461541; -0.03009784; -0.02401916; -0.05667635; -0.01991986; -0.05642014; -0.03470626;  0.02323191
 -0.02200736; -0.04210284; -0.00681892; -0.02194295; -0.01249155; -0.04811565;  0.00142375; -0.00618547; -0.03423103; -0.02459675; -0.00258940
  0.00353317; -0.02130477; -0.02454856;  0.01315152; -0.00687353; -0.00621837; -0.00887613; -0.01229997; -0.04233983; -0.02909724; -0.03263042
  0.10354164;  0.09219145;  0.04901104;  0.02004587;  0.04881988;  0.02160126;  0.05043901;  0.03131759;  0.10272903;  0.10600654;  0.00246489
 -0.01772702; -0.01490334; -0.03476820; -0.04029483; -0.03209217; -0.02628076; -0.03010868; -0.03192607; -0.02231143; -0.00207879;  0.01564823
  0.09050607;  0.09077611;  0.05584398; -0.01302148;  0.08332176;  0.06759219;  0.03760448;  0.08523615;  0.10272226;  0.10753600;  0.01702993
  0.06050163; -0.01829643;  0.00514006;  0.02544700; -0.00430628; -0.00314401; -0.01849889; -0.02698954; -0.01432744;  0.01745748; -0.04304415
 -0.10587330; -0.16714212; -0.12258325; -0.09305286; -0.11995824; -0.11270344; -0.12464729; -0.09757725; -0.15434319; -0.13268741; -0.02681412
  0.04140842;  0.02538931;  0.02115479;  0.00248302;  0.05426973;  0.03813076; -0.01286604;  0.02516711;  0.00601547;  0.02462415; -0.01678427
 -0.04938167; -0.02969716; -0.02565056; -0.01050932; -0.00135512; -0.00941677;  0.01648891;  0.06670240;  0.02929101;  0.05480351;  0.10418518
 -0.00534036;  0.01536744; -0.01049148;  0.01391710; -0.01050043;  0.00086447;  0.00114209; -0.00214305;  0.03147131;  0.03112157;  0.03646193
 -0.05442869; -0.02738394; -0.01203987; -0.03494394; -0.01165037; -0.02110902; -0.02400569; -0.02900280; -0.03931700; -0.00743427;  0.04699442
 -0.06735459; -0.05735852; -0.03125940; -0.03163181; -0.04224788; -0.04652714; -0.04397679; -0.05277383; -0.01900260; -0.04634561;  0.02100897
 -0.08825626; -0.05808507; -0.04869978; -0.02212705; -0.02360896; -0.02525024; -0.01409923; -0.01780234; -0.03492638; -0.03251155;  0.05574471
 -0.02336882; -0.04380546; -0.01680362; -0.01674258; -0.00657743; -0.00094969; -0.02378035; -0.02140060; -0.03197148; -0.02959518; -0.00622637
 -0.05466311; -0.05759044; -0.03378053; -0.06916557; -0.07496357; -0.09583304; -0.08807684; -0.09419400; -0.08959026; -0.05810411; -0.00344100
 -0.07496639; -0.07669010; -0.08493640; -0.10067242; -0.08286086; -0.07539207; -0.09373554; -0.06893389; -0.08376786; -0.09878555; -0.02381915
 -0.13185955; -0.10929278; -0.11103953; -0.09211483; -0.13168258; -0.09154151; -0.11266915; -0.11812273; -0.13639237; -0.11016094;  0.02169861
  0.21606020;  0.25526731;  0.17460048;  0.17857256;  0.17022111;  0.14889676;  0.14817761;  0.08110724;  0.16208028;  0.14261236; -0.07344784
 -0.04205556; -0.00951851; -0.02347829; -0.01812151; -0.06572651; -0.05080312; -0.05268598; -0.03469292; -0.03766124; -0.06140604; -0.01935048
 -0.04773960; -0.01416383; -0.00280491; -0.02463286; -0.05174882; -0.00920233; -0.03382856; -0.01103891; -0.00632367; -0.02870096;  0.01903864
  0.05594608;  0.11165995;  0.08000686;  0.11049437;  0.18382073;  0.16903143;  0.18408410;  0.13711517;  0.17693580;  0.16362107;  0.10767499
  0.04713754;  0.04692442;  0.06450157;  0.08135491;  0.06312003;  0.02957843;  0.03700955;  0.07893357;  0.04975906;  0.08425668;  0.03711914
  0.03495105;  0.01906843;  0.03237716; -0.00651052;  0.02692562;  0.04157939;  0.05978917;  0.02566660;  0.05334872;  0.09453816;  0.05958711
  0.07730938;  0.07627444;  0.02633297;  0.03099648;  0.04019461;  0.05384528;  0.01566112;  0.07545422;  0.07633121;  0.07824338;  0.00093400
  0.09276459;  0.05614559;  0.06554100;  0.04511725;  0.04895159;  0.06094741;  0.05580030;  0.04926243;  0.03361423;  0.06113762; -0.03162696
  0.06900599;  0.06826831;  0.04194541;  0.02240421;  0.06301983;  0.06591062;  0.07157436;  0.04862376;  0.06304990;  0.05124233; -0.01776367
 -0.06298508; -0.06802895; -0.05824533; -0.07752432; -0.07888829; -0.06275487; -0.06335166; -0.03881472; -0.04160192; -0.07326085; -0.01027577
 -0.03272160; -0.01866230; -0.01987091; -0.02229852; -0.01747194; -0.01336535;  0.00484120; -0.02802281;  0.00709936; -0.04103614; -0.00831454
 -0.01880906; -0.01305630; -0.03464635; -0.02162445; -0.05257249; -0.04281938; -0.03863524; -0.03434487; -0.03571897; -0.03769543; -0.01888637
 -0.00160762;  0.02859082;  0.04825537;  0.07253367;  0.07497731;  0.08511001;  0.06067686;  0.07939197;  0.05778446;  0.08931373;  0.09092135
 -0.00192626;  0.01018727;  0.03135580;  0.04714435;  0.02375143;  0.02337430;  0.03445558;  0.04888423;  0.00945597;  0.03410838;  0.03603464
  0.00110485;  0.00698806; -0.01728171; -0.01700304; -0.00724696; -0.00836267; -0.01937865; -0.01788405;  0.00367230; -0.00212089; -0.00322575
  0.14487109;  0.08574743;  0.12028884;  0.13180999;  0.10260337;  0.13501550;  0.10742550;  0.13199596;  0.16012134;  0.16238603;  0.01751494
  0.04440975; -0.00208115; -0.02157574; -0.01821668;  0.02166967; -0.00189449; -0.01680255;  0.00671926;  0.02528247;  0.00162586; -0.04278389
  0.01544814;  0.02547512;  0.02792778;  0.03782929;  0.02393898;  0.03802104;  0.04442034;  0.02669618;  0.02890366; -0.00116129; -0.01660943
  0.00996479; -0.01916396; -0.01286786; -0.01255380; -0.00303565; -0.00083590; -0.02564010; -0.00475682; -0.00561685; -0.00960224; -0.01956703
  0.03141764;  0.02055262;  0.00381431; -0.01123426; -0.02647594; -0.01779382; -0.00689750; -0.01040925; -0.02164326; -0.01049023; -0.04190786
  0.03713395;  0.06223335;  0.06187256;  0.05469890;  0.03832293;  0.03617297;  0.03591227;  0.04274565;  0.05729756;  0.03102681; -0.00610714
  0.00586063;  0.00513975; -0.00321146; -0.00625121; -0.00292160; -0.00921733; -0.01613748; -0.01186714; -0.01807369; -0.02164793; -0.02750855
 -0.02759344;  0.00849976; -0.00418944;  0.00831918;  0.03569779; -0.01058367; -0.00257431; -0.00433092; -0.03129280; -0.00959114;  0.01800230
  0.03244829;  0.02605634;  0.02198389;  0.02987615;  0.01628027;  0.02368151;  0.02568306;  0.03779282;  0.02457268;  0.01716303; -0.01528527
 -0.02281881; -0.03507487; -0.02545173; -0.02560456;  0.00672873; -0.02079958; -0.02344315; -0.02144735; -0.03427263; -0.01882424;  0.00399457
  0.03514047;  0.01168627;  0.01836383; -0.00486277;  0.01778997; -0.01350015; -0.01255406;  0.01070183;  0.01446807;  0.01169885; -0.02344162
  0.07867713;  0.05211091;  0.04032147;  0.04870916;  0.03757257;  0.07437475;  0.06047626;  0.06342965;  0.07444147;  0.06614642; -0.01253071
 -0.00758352; -0.01951812; -0.03886986; -0.02703459; -0.03782565; -0.03414451; -0.06198792; -0.07228191; -0.03265977; -0.03848733; -0.03090381
 -0.01557423; -0.02340917; -0.02472355; -0.00444693; -0.00565850; -0.01393949; -0.02722283; -0.02187718; -0.01659579; -0.02584732; -0.01027310
 -0.00490141; -0.00625474; -0.00360435; -0.00201375; -0.00968094; -0.01279444; -0.01250575; -0.02820283; -0.02210099;  0.00632627;  0.01122769
  0.03571550;  0.01760957;  0.01206247; -0.01904317;  0.00869468;  0.00983253;  0.00209821; -0.00948089;  0.00442728;  0.00600449; -0.02971101
 -0.02393644; -0.00666877; -0.00267435; -0.02229187;  0.00081787; -0.01674578; -0.01327981; -0.02367289; -0.01626124; -0.00649658;  0.01743986
  0.04968303;  0.05790920;  0.05324924;  0.05771121;  0.03844804;  0.05519278;  0.04510628;  0.05098734;  0.04126679;  0.07049712;  0.02081410
 -0.02546396; -0.01871985; -0.00554219; -0.00250155; -0.01250782; -0.01597228; -0.02108900; -0.02974616; -0.01512707; -0.02435026;  0.00111370
 -0.03889297; -0.03124066; -0.00822980; -0.01441558; -0.01271505; -0.01975734; -0.01399942;  0.01668400; -0.03103110; -0.00771413;  0.03117883
  0.00300152; -0.00185787; -0.00916560; -0.00817971;  0.01181527; -0.00108542; -0.00162046;  0.00282314; -0.00095207;  0.01521496;  0.01221344
 -0.02088976; -0.03416302; -0.03372132; -0.02694097; -0.03937355; -0.04569756; -0.04610321; -0.05421229; -0.04152655; -0.03226018; -0.01137042
  0.06327133;  0.03740668;  0.04804139;  0.04185676;  0.03055745;  0.04500027;  0.04315070;  0.03457989;  0.04379056;  0.06757041;  0.00429908
  0.01754196;  0.01466439; -0.00220090;  0.01211754;  0.00846814; -0.00863980;  0.01016268;  0.00031976;  0.01688645;  0.01190209; -0.00563987
 -0.06867499; -0.05339261; -0.05276973; -0.06400434; -0.04892809; -0.05297473; -0.06569522; -0.04915895; -0.06280051; -0.06216504;  0.00650995
  0.00663787; -0.01433220; -0.01067772; -0.01019053;  0.00497676; -0.02183230; -0.01108969; -0.02647826; -0.00914056;  0.00799877;  0.00136091
  0.04812134;  0.04927323;  0.02883292;  0.03225687;  0.03072380;  0.00007564;  0.04489039;  0.04752312;  0.03677058;  0.06445853;  0.01633719
  0.07171177;  0.08297168;  0.06782838;  0.08370311;  0.06498391;  0.10250835;  0.09469487;  0.08589132;  0.10814790;  0.10383590;  0.03212413
  0.02799284;  0.03981498;  0.01395811;  0.01644428;  0.01221094;  0.00601688;  0.02646161;  0.03126803;  0.03260980;  0.04392483;  0.01593199
 -0.01262999; -0.00670065; -0.01761418; -0.01341159; -0.01298155; -0.00894014; -0.00701342; -0.02316762; -0.01797593; -0.00428074;  0.00834925
  0.06063174;  0.07089713;  0.04842226;  0.05152586;  0.03717126;  0.06266008;  0.06989554;  0.04649194;  0.07074316;  0.09243700;  0.03180526
  0.05067608;  0.04884382;  0.03859571;  0.03828033;  0.03671576;  0.04125468;  0.03132547;  0.04340950;  0.04427541;  0.04927049; -0.00140559
 -0.00232252; -0.01114076;  0.00709788; -0.00264411; -0.00007958; -0.02582749; -0.00915923; -0.00913045; -0.01704877; -0.02827439; -0.02595187
 -0.18899616; -0.13504774; -0.10376422; -0.09402021; -0.08964492; -0.08260098; -0.10215952; -0.12799137; -0.12291650; -0.14505796;  0.04393819
  0.07270033;  0.04845815;  0.02834217;  0.03146254;  0.02715908;  0.03136947;  0.03461658;  0.03298910;  0.02524414;  0.03816788; -0.03453245
  0.00461235;  0.01625949;  0.00538494;  0.01607164;  0.00622434;  0.04485817;  0.00934221;  0.02197793;  0.01550270;  0.00781702;  0.00320466
  0.07178213;  0.06583246;  0.04534503;  0.04732455;  0.05875575;  0.03996803;  0.03396022;  0.04057035;  0.04791554;  0.06238091; -0.00940122
 -0.02226341; -0.02556204; -0.02082666; -0.02648307; -0.03363802; -0.02275575; -0.03953130; -0.02464905; -0.03894275; -0.05484316; -0.03257974
  0.10444337;  0.06773804;  0.06525798;  0.04713688;  0.06026289;  0.05189476;  0.06069629;  0.07166494;  0.07086213;  0.09342564; -0.01101773
  0.00898791;  0.01456665;  0.01842992;  0.01117950; -0.00132198; -0.00780335;  0.00306752; -0.00060905;  0.02632709;  0.02946751;  0.02047961
 -0.00800422; -0.00993766; -0.01864118; -0.00782210; -0.00795265; -0.00739197; -0.02325167; -0.02730652; -0.01133163; -0.03178522; -0.02378100
  0.08007081;  0.06209869;  0.06457055;  0.04805220;  0.03815409;  0.02190558;  0.03847693;  0.05436071;  0.05102927;  0.06307184; -0.01699896
  0.02073356;  0.01742973;  0.02250832;  0.01492766;  0.02404659; -0.00526269;  0.01384078;  0.02498905;  0.03357562;  0.00623745; -0.01449611
  0.06204504;  0.07731387;  0.05887556;  0.06186782;  0.05741612;  0.04555402;  0.07179698;  0.07994657;  0.06445336;  0.07803580;  0.01599076
  0.02206046;  0.00230699;  0.01483706;  0.00413579;  0.00485400; -0.00935583; -0.02312456; -0.00050331; -0.00159435;  0.01206717; -0.00999328
 -0.09036246; -0.08199246; -0.05830403; -0.06542892; -0.07892303; -0.05901172; -0.06864286; -0.08152958; -0.07492879; -0.09081711; -0.00045465
  0.11694188;  0.08974929;  0.06508624;  0.05544977;  0.03831330;  0.05667994;  0.04944361;  0.05424974;  0.07549673;  0.04717426; -0.06976762
  0.05427129;  0.02959608;  0.00248248;  0.02690592;  0.02997274;  0.00005540;  0.03805389;  0.05320647;  0.03807834;  0.03627891; -0.01799238
  0.06472771;  0.08161108;  0.07266173;  0.07285265;  0.04917768;  0.06055508;  0.06478327;  0.03781197;  0.04843063;  0.06491382;  0.00018610
 -0.00476823;  0.01280699;  0.05816288; -0.00311999; -0.04053985; -0.00231502; -0.01688248; -0.03788899; -0.02895914;  0.01242703;  0.01719526
 -0.15484664; -0.13828755; -0.12966013; -0.11196843; -0.09950381; -0.09594465; -0.12816529; -0.09155808; -0.09866571; -0.12502632;  0.02982032
  0.05405991;  0.05331669;  0.08471434;  0.05873636;  0.04816141;  0.04137192;  0.04397125;  0.04645603;  0.04461281;  0.04286160; -0.01119830
  0.07890093;  0.06680708;  0.05204766;  0.05608376;  0.06502635;  0.04460271;  0.07706774;  0.06844526;  0.06644075;  0.07164425; -0.00725668
  0.03385283;  0.04868730;  0.02072440;  0.04222747;  0.03223640;  0.03372084;  0.03603601;  0.04111523;  0.03466602;  0.04427685;  0.01042402
  0.09468686;  0.07248622;  0.05555967;  0.06306615;  0.06681135;  0.05128784;  0.08052190;  0.08434289;  0.08531902;  0.08783196; -0.00685490
  0.03862271;  0.02531490;  0.00225550;  0.01392509;  0.01931893;  0.02513694;  0.03893254;  0.02474348;  0.00678852;  0.05006760;  0.01144489
  0.04750893;  0.00881912;  0.01491344;  0.01750732;  0.02717519;  0.02510654;  0.05778153;  0.02135557;  0.03904175;  0.06151900;  0.01401007
  0.01475778;  0.00484386;  0.03076205;  0.02138702; -0.00515381;  0.03413689; -0.00076131;  0.01568931; -0.00074273;  0.04240425;  0.02764647
  0.11219311;  0.11863634;  0.13678223;  0.09235521;  0.07503233;  0.11793386;  0.10831831;  0.07832071;  0.06853654;  0.14009293;  0.02789981
 -0.04890376; -0.03693551; -0.03507624; -0.03286668; -0.01346872; -0.04595800; -0.03505965; -0.01018636; -0.00789693; -0.02140259;  0.02750117
 -0.06621095; -0.06511450; -0.07443741; -0.05816392; -0.03069691;  0.00095816; -0.03801814; -0.01584347; -0.03147240; -0.02617484;  0.04003611
  0.00916042;  0.00377365;  0.01624625;  0.02574684;  0.00903476;  0.01540658;  0.03946342;  0.02628953;  0.02144592;  0.01123822;  0.00207780
